ID,Title,Author(s),Source,Journal,Language(s),Publication year,PID_limpo,URL_PT,Titulo_PT,Resumo_PT,Palavras_Chave_PT,status,fonte_extracao,url_acedida
S1414-40772022000100118-scl,Sistema Georreferenciado de apoio à avaliação da infraestrutura de cursos universitários,"Magalhães, Iara de Araújo, Brito, Patrícia Lustosa",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 27(1); 118-136,Avaliação: Revista da Avaliação da Educação Superior (Campinas),Português,2022,S1414-40772022000100118,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772022000100118&tlng=pt,Sistema Georreferenciado de apoio à avaliação da infraestrutura de cursos universitários,"O presente artigo tem como objetivo apresentar uma proposta de Sistema de Informações Geográficas (SIG) que dê suporte à gestão da infraestrutura universitária, atendendo em especial à demanda de dados no processo de avaliação de cursos realizado pelo INEP/MEC. O espaço gerido pela Escola Politécnica da Universidade Federal da Bahia (UFBA) foi utilizado como estudo de caso para experimentação da proposta. A pesquisa aqui apresentada foi realizada em 4 etapas: 1) revisão de literatura buscando exemplos de outros SIG utilizados para gestão de infraestrutura levantando as demandas do INEP/MEC, 2) detalhamento das demandas da universidade por meio de entrevistas com gestores e técnicos da Superintendência de Meio Ambiente e Infraestrutura da UFBA (SUMAI) e da Escola Politécnica. A partir dessas informações foram definidos quais dados espaciais, os atributos e as informações adicionais (como fotos e plantas baixas) são necessários para o sistema, 3) elaboração de método de cálculo de indicadores de qualidade da infraestrutura com base nos critérios do INEP/MEC e 4) exemplificação de produtos possíveis do sistema proposto para sua aplicação na gestão do espaço físico de uma unidade universitária ilustrando seu potencial.",SIG; universidade; gestão,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/aval/a/5SqC36HwHsz3tntSchS8x3Q/?lang=pt
S1413-81232022000100325-scl,"Gastos catastróficos em saúde: análise da associação com condições socioeconômicas em Minas Gerais, Brasil","Macedo, Jéssica de Brito, Boing, Alexandra Crispim, Andrade, Juliana Mara, Saulo, Helton, Fernandez, Rodrigo Nobre, Andrade, Fabíola Bof de",Ciência &amp; Saúde Coletiva; 27(1); 325-334,Ciência &amp; Saúde Coletiva,Português,2022,S1413-81232022000100325,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232022000100325&tlng=pt,"Gastos catastróficos em saúde: análise da associação com condições socioeconômicas em Minas Gerais, Brasil","O objetivo deste estudo foi avaliar os gastos catastróficos em saúde (GCS) e sua associação com condições socioeconômicas nos anos de 2009, 2011 e 2013 em Minas Gerais. Realizou-se um estudo transversal com dados da Pesquisa por Amostra de Domicílios. A variável dependente foi o GCS, em cada ano da pesquisa. Foram considerados catastróficos os gastos que ultrapassaram os limites de 10% e 25% da renda familiar. A associação entre o gasto catastrófico e as variáveis independentes foi testada por meio de regressão de Poisson. As prevalências de GCS variaram de 9,0% a 11,3% e 18,9% a 24,4% nos limites de 10% e 25%, sendo que o ano de 2011 apresentou os menores valores. A maior proporção dos gastos com saúde (94%) foi relativa aos gastos com medicamentos. A prevalência de CGS foi menor entre responsáveis pelo domicílio com maior escolaridade quando comparados àqueles sem estudo nos limites de 10% e 25%. Famílias com maior escore de riqueza apresentaram, nos dois limites, prevalência de GCS menores do que aquelas do primeiro quintil. Concluiu-se que os gastos com saúde afetaram significativamente o orçamento das famílias em Minas Gerais, sendo o gasto com medicamentos o principal componente dos gastos. Os achados reforçam o papel do SUS para minimizar o GCS e reduzir as desigualdades socioeconômicas.",Gastos em saúde; Fatores socioeconômicos; Iniquidades em saúde,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/csc/a/fdF8CTWqSQ9K9KnwvXR4KZj/?lang=pt
S1413-81232022000100299-scl,Prevenção e controle de resistência aos antimicrobianos na Atenção Primária à Saúde: evidências para políticas,"Araújo, Bruna Carolina de, Melo, Roberta Crevelário de, Bortoli, Maritsa Carla de, Bonfim, José Ruben de Alcântara, Toma, Tereza Setsuko",Ciência &amp; Saúde Coletiva; 27(1); 299-314,Ciência &amp; Saúde Coletiva,Português,2022,S1413-81232022000100299,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232022000100299&tlng=pt,Prevenção e controle de resistência aos antimicrobianos na Atenção Primária à Saúde: evidências para políticas,"A resistência aos antimicrobianos é um problema mundial que põe em risco a segurança da saúde da população. O objetivo deste artigo é identificar e avaliar estratégias para prevenção e controle de resistência microbiana, bem como barreiras para sua implementação em serviços de Atenção Primária à Saúde (APS). Realizou-se uma síntese de evidências para políticas. As buscas de evidências foram realizadas entre novembro/dezembro de 2018, em 13 bases de dados. Um diálogo deliberativo foi realizado para validação dos resultados e levantamento de barreiras e facilitadores para implementação das estratégias. As 13 revisões sistemáticas incluídas mostraram que intervenções com foco em educação, uso de sistemas eletrônicos e biomarcadores reduziram o consumo e prescrição de antimicrobianos. É um obstáculo à implementação a expectativa de usuários/cuidadores em receber prescrição de antibióticos, e são facilitadores as ações educativas que envolvem profissionais de saúde. O uso racional de medicamentos se impõe na APS com vistas à prevenção da resistência dos microrganismos aos antibióticos. As intervenções identificadas neste estudo podem ser implementadas isoladamente ou em conjunto, conforme o contexto local.",Resistência microbiana a medicamentos; Gestão de antimicrobianos; Atenção Primária à Saúde; Política informada por evidências,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/csc/a/LsgtvGPKDjpmfj5fKnXDWVg/?lang=pt
S0104-40362022000100052-scl,A questão da validade na avaliação educacional brasileira,"Jesus, Girlene Ribeiro de, Rêgo, Renata Manuelly de Lima, Souza, Victor Vasconcelos de",Ensaio: Avaliação e Políticas Públicas em Educação; 30(114); 52-72,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2022,S0104-40362022000100052,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362022000100052&tlng=pt,A questão da validade na avaliação educacional brasileira,"O objetivo do presente estudo foi analisar como o atual conceito e as fontes de evidências de validade são utilizados no âmbito da avaliação educacional em larga escala no Brasil. Para tanto, foi realizada uma análise documental, por meio dos relatórios oficiais das maiores avaliações educacionais nacionais aplicadas no país. Os resultados obtidos indicaram que não são apresentadas fontes de evidências de validade suficientes para que se julgue que os testes educacionais analisados sejam válidos para o que se propõem. Ainda é necessário desenvolver o conhecimento técnico dos pesquisadores brasileiros que realizam estudos de validação de testes educacionais, especialmente no âmbito das informações que devem ser levantadas e apresentadas a fim de que se possam utilizar com confiança os resultados obtidos nas provas e nos testes educacionais aplicados no país.",Validade; Avaliação Educacional; Padrões para Testagem,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/ensaio/a/zS4yq9yN5JzfFcdv47JGM4h/?lang=pt
S0104-40362022000100232-scl,Resolução colaborativa de problemas: resultados brasileiros no Pisa,"Leite, Andriele Ferreira Muri, Miranda, Patrícia Ferreira, Loye, Nathalie",Ensaio: Avaliação e Políticas Públicas em Educação; 30(114); 232-253,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2022,S0104-40362022000100232,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362022000100232&tlng=pt,Resolução colaborativa de problemas: resultados brasileiros no Pisa,"A resolução colaborativa de problemas (RCP) é uma competência de extrema relevância na sociedade moderna e uma das mais valorizadas neste século. O Programa Internacional de Avaliação de Alunos (Pisa) foi a primeira avaliação em larga escala a incluir a resolução de problemas em sua matriz de referência. Esse estudo preliminar se restringe aos resultados publicados nos relatórios oficiais do Programa. Aqui, especificamente, discutimos esses resultados à luz da literatura de referência, bem como descrevemos o conceito de RCP no Pisa 2015. O Brasil, dentre os 52 países participantes, ocupou a 51ª posição nas habilidades relacionadas à RCP, ficando no Nível 1 da escala de desempenho. O status socioeconômico, a variação nas escolas e o gênero relacionam-se, positivamente, com o desempenho brasileiro em RCP.",Resolução Colaborativa de Problemas; Avaliação em Larga-Escala; Pisa; Brasil; Estudo Comparativo,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/ensaio/a/QczfYxdZXhXTtvJzGGJqBkK/?lang=pt
S0104-40362022000100182-scl,School transportation program as means to improve public education in a minor rural town in Northeastern Brazil,"Nascimento, Maria Victória Leal de Almeida, Andrade, Mauricio Oliveira de",Ensaio: Avaliação e Políticas Públicas em Educação; 30(114); 182-206,Ensaio: Avaliação e Políticas Públicas em Educação,Inglês,2022,S0104-40362022000100182,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362022000100182&tlng=pt,School transportation program as means to improve public education in a minor rural town in Northeastern Brazil,"School transportation is crucial for access and permanence of students at school, in rural areas. The Brazilian government has funded school transport programs to support municipalities. This research aims to analyze if these programs are perceived as effective in small rural municipalities. Seeking this objective, a survey was carried out among students and teachers. Quantitative and qualitative analyses were conducted to test the results. In the quantitative analysis, it is observed that the majority of students are very pleased, being regularity/punctuality the best-evaluated criterion. Teachers believe punctuality has improved, school evasion has decreased, and school performance has increased. In a combined analysis, the evaluations carried out by teachers regarding school evasion and performance presents a significant relationship with regularity/punctuality assessed by students. In the qualitative analysis, a grouping of ideas highlighted comfort, safety, civility and punctuality as positive, while most-cited negative points were overcrowding, lack of organization and discomfort.",School Performance; Rural School Transport; Transport Policies; Transport Assessment,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/ensaio/a/HTKhYnsWjkzcfcwLVjBCgNK/?lang=en
S0104-40362022000100094-scl,Internationalization of Higher Education Institutions: perceptions of scholars,"Costa, Rejane Pinto, Canen, Alberto Gabbay",Ensaio: Avaliação e Políticas Públicas em Educação; 30(114); 94-115,Ensaio: Avaliação e Políticas Públicas em Educação,Inglês,2022,S0104-40362022000100094,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362022000100094&tlng=pt,Internationalization of Higher Education Institutions: perceptions of scholars,"This study aims to contribute to Brazilian Higher Education Institutions (HEIs) within an international perspective. Our main argument is that when HEIs value international research and students’/academics’ international mobility, such institutions contribute to enlarge the view of internationalization throughout Brazil and push HEIs far beyond political, economic and commercialization processes considered to be, today, key drivers for Higher Education changes in terms of internationalization. To achieve this aim, the most recent tendencies in literature concerning the concepts of HEIs and International Management (IM) were gauged to realize the extent to which they may contribute to alternative perceptions in global Higher Education in Brazil. The theoretical framework was based on the articulation of such concepts, and data were connected to the interviews held with highly skilled scholars of three different public Brazilian HEIs using the methodology of oral histories. Data pointed traits and suggestions toward expanding internationalization in Brazilian HEIs, among which fostering international researchers and resource allocation systems for international research funding.",Brazil; Higher Education Institution; International Management; Internationalization,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/ensaio/a/8cm4MvrDXXpLXRYSd6FtFbm/?lang=en
S0104-40362022000100116-scl,Emprego do Data Envelopment Analysis (DEA) para estimar a eficiência escolar,"Muniz, Rita de Fátima, Andriola, Wagner Bandeira, Muniz, Sheila Maria, Thomaz, Antônio Clécio Fontelles",Ensaio: Avaliação e Políticas Públicas em Educação; 30(114); 116-140,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2022,S0104-40362022000100116,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362022000100116&tlng=pt,Emprego do <i>Data Envelopment Analysis</i> (DEA) para estimar a eficiência escolar,"Objetivou-se conhecer os fatores associados ao desempenho de alunos em provas para avaliar a qualidade do aprendizado que compõem o Sistema Permanente de Avaliação da Educação Básica (Spaece). Para tanto, empregou-se a metodologia denominada Análise Envoltória de Dados ( Data Envelopment Analysis – DEA) para estimar a eficiência relativa de unidades escolares do município de Sobral (CE). Evidenciou-se que a presença nas unidades escolares de bibliotecas, de laboratórios de informática, de quadra de esportes e de salas para atendimento especial constitui fator significativo associado ao elevado desempenho dos alunos, impactando, portanto, na eficiência escolar.",Análise Envoltória de Dados; Eficiência Escolar; Avaliação de Sistemas; Educação Fundamental,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/ensaio/a/FPJDzdDncb3NWzc9zJBR3Vp/?lang=pt
S0100-72032022000100047-scl,Assistance to Victims of Sexual Violence in a Referral Service: A 10-Year Experience,"Jesus, Gabriel Ramalho de, Rodrigues, Natália Pavoni, Braga, Giordana Campos, Abduch, Renata, Melli, Patricia Pereira dos Santos, Duarte, Geraldo, Quintana, Silvana Maria",Revista Brasileira de Ginecologia e Obstetrícia; 44(1); 47-54,Revista Brasileira de Ginecologia e Obstetrícia,Inglês,2022,S0100-72032022000100047,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032022000100047&tlng=pt,Assistance to Victims of Sexual Violence in a Referral Service: A 10-Year Experience,"Objective To evaluate the assistance provided to women victims of sexual violence and their participation in the follow-up treatment after the traumatic event, presenting a sociodemographic profile, gynecological background, and circumstances of the event, and reporting the results, acceptance, and side effects of prophylaxis for sexually transmitted infections (STIs) and pregnancy. Methods A retrospective cohort study comprising the period between 2007 and 2016. All women receiving medical care and clinical follow-up after a severe episode of sexual violence were included. Records of domestic violence, male victims, children, and adolescents who reported consensual sexual activity were excluded. The present study included descriptive statistics as frequencies and percentages. Results A total of 867medical records were reviewed and 444 cases of sexual violence were included. The age of the victims ranged from10 to 77 years old, most of them selfdeclared white, with between 4 and 8 years of education, and denying having a sexual partner. Sexual violence occurred predominantly at night, on public thoroughfare, being committed by an unknown offender. Most victims were assisted at the referral service center within 72 hours after the violence, enabling the recommended prophylaxis. There was high acceptance of antiretroviral therapy (ART), although half of the users reported side effects. Seroconversion to human immunodeficiency virus (HIV) or to hepatitis B virus (HBV) was not detected in women undergoing prophylaxis. Conclusion In the present cohort, the profile of victims of sexual violence was loweducated, young, white women. The traumatic event occurred predominantly at night, on public thoroughfare, being committed by an unknown offender. Assistance within the first 72 hours after sexual violence enables the healthcare center to provide prophylactic interventions against STIs and unwanted pregnancies.",sex offenses; rape; sexually transmitted diseases; violence against women; pregnancy unwanted,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/rbgo/a/FjQHwC9gnTNWLTWr4WbxGDm/?lang=en
S0004-282X2022000100043-scl,EEG education in Brazil: a national survey of adult neurology residents,"Lourenço, Elora Sampaio, Kowacs, Dora Pedroso, Gavvala, Jay Raman, Kowacs, Pedro André, NASCIMENTO, Fábio Augusto",Arquivos de Neuro-Psiquiatria; 80(1); 43-47,Arquivos de Neuro-Psiquiatria,Inglês,2022,S0004-282X2022000100043,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2022000100043&tlng=pt,EEG education in Brazil: a national survey of adult neurology residents,"Background: In light of the established challenges of resident EEG education worldwide, we sought to better understand the current state of neurology resident EEG education in Brazil. Objective: To define Brazilian EEG practices including in-residency requirements for EEG training and competency. Methods: We assessed the perspectives of adult residents (PGY1-3) on EEG education and their level of confidence interpreting EEG with a 24-question online survey. Results: We analyzed 102 responses from 52 Brazilian neurology residency programs distributed in 14 states. There were 18 PGY1s, 45 PGY2s, and 39 PGY3s. Ninety-six percent of participants reported that learning how to read EEG during residency was very or extremely important. The most commonly reported barriers to EEG education were insufficient EEG exposure (70%) and ineffective didactics (46%). Residents believed that standard EEG lectures were the most efficient EEG teaching method followed by interpreting EEG with attendings’ supervision. Roughly half of residents (45%) reported not being able to read EEG even with supervision, and approximately 70% of all participants did not feel confident writing an EEG report independently. Conclusion: Despite the well-established residency EEG education requirements recommended by the Brazilian Academy of Neurology (ABN), there seems to be a significant lack of comfort interpreting EEG among Brazilian adult neurology residents. We encourage Brazilian neurology residency leadership to re-evaluate the current EEG education system in order to ensure that residency programs are following EEG education requirements and to assess whether EEG benchmarks require modifications.",Electroencephalography; Neurology; Epilepsy; Internship and Residency; Education,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/anp/a/ghSHfJqNwmVjJ5KN9BHMx6y/?lang=en
S1413-23112022000100033-scl,EFEITOS DO MODELO DE FINANCIAMENTO NA AUTONOMIA DAS UNIVERSIDADES PÚBLICAS: ANÁLISE SOB O ENFOQUE INSTITUCIONAL,"Silva, Thaís Alves da, Crubellate, João Marcelo",REAd. Revista Eletrônica de Administração (Porto Alegre); 28(1); 33-63,REAd. Revista Eletrônica de Administração (Porto Alegre),Português,2022,S1413-23112022000100033,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112022000100033&tlng=pt,EFEITOS DO MODELO DE FINANCIAMENTO NA AUTONOMIA DAS UNIVERSIDADES PÚBLICAS: ANÁLISE SOB O ENFOQUE INSTITUCIONAL,"Este ensaio buscou discutir, sob o enfoque institucional, os efeitos do modelo de financiamento sobre a condição de autonomia das universidades públicas brasileiras. Nesse sentido, avalia-se a possibilidade de haver padrões de respostas organizacionais distintos entre modelos de autonomia que ampliam e que reduzem a dependência de recursos externos competitivos para as universidades. Desse modo, visou suscitar as proposições iniciais para a compreensão de um modelo alternativo de autonomia universitária capaz de superar os problemas presentes nos modelos com foco na redução do financiamento público implantados em diversos países no escopo da New Public Management (NPM). Assim, discute-se que as reformas na autonomia universitária não necessariamente precisam resultar no agravo das pressões e conflitos advindos da complexidade de lógicas institucionais; mas, que um modelo de autonomia baseado na garantia de financiamento estatal direto pode permitir que as universidades identifiquem e usufruam benefícios a partir da complexidade. Como resultado foram delineadas seis proposições teóricas que auxiliam a compreensão das circunstâncias em que as universidades, mesmo como organizações estratégicas, orientadas por objetivos e responsabilizadas por suas ações e resultados, podem ao mesmo tempo: assegurar a autonomia substantiva real; gerenciar as relações com stakeholders evitando excessos prejudiciais de influência externa; assegurar efetividade da autonomia substantiva exercida em nível estratégico; preservar a identidade organizacional fundamentada na lógica dominante do ensino superior; bem como estabelecer interações mutuamente benéficas entre representantes de lógicas concorrentes.",Complexidade Institucional; Respostas Organizacionais; Autonomia Universitária; Lógica de Mercado; Lógica Acadêmica,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/read/a/QChqvcCxpmkRmPLZJLzS5fc/?lang=pt
S1519-69842022000100303-scl,Evaluation of vegetables grown in dry mountainous regions for soil transmitted helminths contamination,"Khan, W., Khatoon, N., Arshad, S., Mohammed, O. B., Ullah, S., Ullah, I., Romman, M., Parvez, R., Mahmoud, A. H.",Brazilian Journal of Biology; 82(); -,Brazilian Journal of Biology,Inglês,2022,S1519-69842022000100303,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842022000100303&tlng=pt,,,,erro_extracao,,
S1414-462X2022005024201-scl,Fatores associados à percepção de pais/cuidadores com relação à necessidade de tratamento ortodôntico em escolares de 12 anos de idade: estudo transversal na cidade de Juiz de Fora,"Couto, Aline Maria do, Leite, Isabel Cristina Gonçalves, Abreu, Lucas Guimarães, Góis, Elton Geraldo de Oliveira, Chaves, Maria das Graças Afonso Miranda",Cadernos Saúde Coletiva; (ahead); -,Cadernos Saúde Coletiva,Português,2022,S1414-462X2022005024201,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2022005024201&tlng=pt,Fatores associados à percepção de pais/cuidadores com relação à necessidade de tratamento ortodôntico em escolares de 12 anos de idade: estudo transversal na cidade de Juiz de Fora,"Introdução Dados de autopercepção da saúde bucal são importantes para a avaliação do paciente de forma integral. Objetivo Investigar a relação entre as percepções dos pais/cuidadores quanto à necessidade de tratamento ortodôntico em escolares de 12 anos de escolas públicas de Juiz de Fora e os fatores associados, incluindo acesso aos serviços de saúde bucal. Método Foi realizado um estudo transversal (n = 311), no qual os pais/cuidadores responderam sobre a necessidade de tratamento ortodôntico dos escolares, nível socioeconômico, grau de instrução do chefe da família e acesso aos serviços de saúde bucal. Para avaliar a necessidade normativa de tratamento ortodôntico dos escolares, foi utilizado o índice de estética dental e foi direcionada a eles uma pergunta sobre sua percepção em relação à necessidade de tratamento. Nas análises estatísticas, foram realizados o teste qui-quadrado de Pearson, o teste exato de Fisher ou qui-quadrado de tendência linear e a regressão logística, com nível de significância p < 0,05. Resultados A necessidade normativa de tratamento ortodôntico (p = 0,001) e a autopercepção da necessidade de tratamento ortodôntico pelo escolar (p < 0,001) foram associadas estatisticamente à percepção da necessidade de tratamento ortodôntico pelos pais/cuidadores. Conclusão A percepção da necessidade de tratamento ortodôntico, tanto pelos pais/cuidadores quanto pelos escolares, foi expressivamente maior que a necessidade normativa de tratamento ortodôntico.",má oclusão; ortodontia; pais; percepção; escolares,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/cadsc/a/gHN4M7XJhRNvyv76fp3WGnJ/?lang=pt
S0066-782X2022005001215-scl,Esquistossomose e o Coração - Em Nome das Doenças Tropicais Negligenciadas e Outras Doenças Infecciosas que Afetam o Coração (Projeto NET-Heart),"Posada-Martínez, Edith Liliana, Gonzalez-Barrera, Luis Gerardo, Liblik, Kiera, Gomez-Mesa, Juan Esteban, Saldarriaga, Clara, Farina, Juan Maria, Parodi, Josefina, Zhou, Zier, Martinez-Selles, Manuel, Baranchuk, Adrian",Arquivos Brasileiros de Cardiologia; (ahead); -,Arquivos Brasileiros de Cardiologia,"Inglês, Português",2022,S0066-782X2022005001215,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2022005001215&tlng=pt,Esquistossomose e o Coração - Em Nome das Doenças Tropicais Negligenciadas e Outras Doenças Infecciosas que Afetam o Coração (Projeto NET-Heart),"Fundamento A esquistossomose é uma doença tropical negligenciada que pode levar a complicações cardiovasculares. No entanto, o envolvimento cardiovascular na esquistossomose ainda precisa ser totalmente elucidado, devido ao número limitado de casos e ausência de evidência confiável, uma vez que a doença ocorre tipicamente em locais sem infraestrutura adequada para uma coleta de dados robusta. Objetivo Esta revisão sistemática teve como objetivo avaliar as implicações cardiovasculares da esquistossomose, incluindo no diagnóstico e tratamento, e propor um algoritmo para rastrear as manifestações cardiovasculares. Métodos Foi realizada uma revisão sistemática nos bancos de dados MEDLINE/PubMed e LILACS, com busca por artigos sobre o comprometimento cardiovascular na esquistossomose. Resultados Trinta e três artigos foram considerados para esta revisão: seis artigos de revisão, uma revisão sistemática, um ensaio clínico, 14 estudos observacionais, sete relatos de casos, e quatro séries de casos. O comprometimento cardiovascular inclui um amplo espectro de condições clínicas, tais como isquemia do miocárdio, disfunção ventricular, miocardite, hipertensão arterial pulmonar, e pericardite. Conclusões As complicações cardíacas da esquistossomose podem causar incapacidade em longo prazo e morte. O monitoramento clínico, exame físico, eletrocardiograma precoce, e ecocardiograma devem ser considerados como medidas chave para detectar o envolvimento cardiovascular. Dada a ausência de um tratamento eficaz das complicações, são necessários saneamento e educação nas áreas endêmicas para a eliminação desse problema de saúde mundial.",Esquistossomose; Doenças Cardiovasculares; Medicina Tropical,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/abc/a/DtmLzJHhBGCyjsbNXddCNQz/?lang=pt
S0047-20852022005002211-scl,Consumo de álcool em professores da rede pública estadual durante a pandemia da COVID-19,"Leão, Ana Cláudia Alves, Silva, Nayra Suze Souza e, Messias, Romerson Brito, Haikal, Desirée Sant’Ana, Silveira, Marise Fagundes, Pinho, Lucineia de, Silva, Rosângela Ramos Veloso, Brito, Maria Fernanda Santos Figueiredo",Jornal Brasileiro de Psiquiatria; (ahead); -,Jornal Brasileiro de Psiquiatria,Português,2022,S0047-20852022005002211,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852022005002211&tlng=pt,Consumo de álcool em professores da rede pública estadual durante a pandemia da COVID-19,"Objetivo: Avaliar o consumo de álcool entre os professores da rede pública estadual do ensino básico antes e durante a pandemia da COVID-19 e os fatores associados aos que aumentaram o consumo de bebidas alcoólicas durante a pandemia. Métodos: Inquérito epidemiológico do tipo websurvey , realizado com professores da educação básica das escolas da rede pública estadual de Minas Gerais. A coleta ocorreu de agosto a setembro/2020 via formulário digital e contou com o apoio da Secretaria de Estado de Educação. A variável dependente adotada foi o aumento no consumo de bebidas alcoólicas pelos professores durante a pandemia. Foi utilizada a regressão de Poisson, adotando nível de significância de 5%. Resultados: Participaram do estudo 15.641 professores de 795 municípios mineiros. Em relação ao consumo de bebidas alcoólicas, antes da pandemia, 46,9% dos professores consumiam pelo menos uma vez por semana e durante a pandemia 7,1% relataram que estavam bebendo mais do que costumavam. Observou-se maior consumo de bebida alcoólica durante a pandemia entre os homens, com menor faixa etária, com maior renda familiar, os que tiveram muita dificuldade em realizar as atividades escolares, os insatisfeitos com o trabalho, os que começaram a ter problemas de sono e naqueles com algum familiar/amigo que desenvolveu sintomas graves da COVID-19. Conclusões: Os resultados evidenciaram que a maioria dos participantes manteve o seu consumo ou o diminuiu durante a pandemia, com 7,1% aumentando o uso de álcool. Esse aumento foi associado a fatores sociodemográficos e econômicos, condições de trabalho durante a pandemia, comportamentos/hábitos de vida e condições de saúde.",COVID-19; pandemia; professores; bebidas alcoólicas; saúde,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/jbpsiq/a/dSwWLYnptC6BjnWJ8dYy5wn/?lang=pt
S2595-31922022005001202-scl,Association between psychosocial factors in workers and multisite pain: cross-sectional study,"Faria, Beatriz Suelen Ferreira, Gonçalves, Josiane Sotrate, Sato, Tatiana de Oliveira",BrJP; (ahead); -,BrJP,"Inglês, Português",2022,S2595-31922022005001202,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S2595-31922022005001202&tlng=pt,Association between psychosocial factors in workers and multisite pain: cross-sectional study,"BACKGROUND AND OBJECTIVES: Psychosocial factors may be associated with multisite pain, which is characterized by pain symptoms in more than one part of the body. The aim of the present study was to determine associations between psychosocial factors and multisite pain in a population of workers. METHODS: A cross-sectional study was conducted involving 195 workers (educators, administrative technicians, healthcare workers, cleaners, and zookeepers). Psychosocial factors were evaluated using the short form of the second version of the Copenhagen Psychosocial Questionnaire. Multisite pain was identified using the Nordic Musculoskeletal Questionnaire. RESULTS: Multisite pain was associated with quantitative demands (OR=1.31; 95% CI: 1.06-1.63), work pace (OR=1.20; 95% CI: 1.01-1.43), emotional demands (OR=1.39; 95% CI: 1.18-1.63), commitment to the workplace (OR=0.75; 95% CI: 0.62-0.91), predictability (OR=0.86; 95% CI: 0.76-0.99), job satisfaction (OR=0.53; 95% CI: 0.32-0.88), work-family conflict (OR=1.37; 95% CI: 1.16-1.62), justice (OR=0.81; 95% CI: 0.69-0.94), general health perception (OR=0.54; 95% CI: 0.38-0.76), burnout (OR=1.41; 95% CI: 1.17-1.69), and stress (OR=1.41; 95% CI: 1.18-1.68). CONCLUSION: Several psychosocial factors were associated with multisite pain, indicating that these factors could be considered in the multisite pain management.",Burnout psychological; Chronic pain; Stress psychological; Working environment,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/brjp/a/Tsw4JkhytvLj5VWY5mXsrQM/?lang=en
